attendance,study_hours,previous_marks,assignment_score,internal_marks,final_score
76.91,6.78,45.91,98.12,90.76,82.09
94.64,8.36,54.46,85.09,67.79,85.54
70.59,6.04,49.57,49.53,48.68,58.9
70.08,3.3,37.13,60.5,75.81,64.69
43.01,3.36,61.84,49.63,54.37,52.83
42.09,1.35,54.61,86.0,38.59,51.46
73.07,3.75,75.17,43.53,45.42,52.71
66.29,7.7,83.14,90.42,71.78,83.09
90.35,1.43,65.38,96.53,33.37,58.93
49.64,2.97,32.09,80.6,47.72,47.66
41.5,7.36,70.23,52.78,43.54,63.49
66.94,8.04,33.6,61.61,43.07,62.73
54.25,5.1,70.06,68.63,74.38,68.96
42.98,7.28,74.53,76.28,83.68,79.88
83.48,4.49,42.85,80.12,76.53,72.91
46.7,2.44,83.26,73.25,71.97,61.79
76.5,4.58,89.22,61.08,89.57,77.31
56.86,6.22,82.85,93.46,33.8,68.81
50.41,9.53,49.83,44.88,40.89,62.64
62.79,1.62,68.13,67.98,56.94,57.66
88.09,5.57,89.46,86.53,54.21,80.38
63.53,3.96,50.84,43.65,57.17,56.43
85.05,5.57,83.3,82.32,43.42,74.23
47.53,1.22,30.62,89.18,39.72,43.28
86.37,3.82,30.24,79.65,63.1,63.7
54.22,8.38,79.38,40.78,90.32,79.6
80.64,5.99,79.49,50.81,55.48,72.7
73.95,5.06,81.28,60.53,32.82,62.3
95.75,3.57,90.45,54.02,75.9,73.61
63.24,3.68,37.66,97.76,48.92,62.15
43.97,4.45,45.08,79.1,45.93,57.46
41.15,8.52,88.74,57.82,51.08,70.47
89.61,9.7,41.52,95.78,77.05,87.57
71.48,4.95,74.34,84.44,83.22,79.16
86.51,4.54,64.48,57.08,68.22,71.56
54.07,8.62,35.41,62.73,50.96,64.98
60.71,4.84,48.54,51.97,50.18,57.82
41.81,5.97,63.82,98.26,38.08,64.05
97.69,3.08,85.4,71.04,90.66,81.51
80.07,7.69,75.99,93.76,71.48,89.24
95.99,5.79,70.42,60.79,31.75,63.92
55.93,8.28,62.24,91.65,73.05,82.01
76.69,8.03,49.41,43.23,59.06,65.1
80.71,2.94,37.75,98.93,93.22,73.23
59.05,7.44,56.59,94.72,83.24,82.02
90.89,8.2,31.85,61.79,41.14,63.08
96.83,4.11,43.72,86.48,76.81,76.53
93.09,2.55,58.11,85.14,61.56,65.78
84.34,1.02,57.21,94.08,42.16,59.68
56.65,5.06,32.88,58.44,75.42,62.41
56.9,4.17,68.29,67.93,65.58,65.94
97.8,5.99,65.73,91.9,31.97,73.73
40.62,2.69,35.08,86.71,72.03,54.26
82.96,8.74,91.31,63.61,71.27,86.27
82.37,3.32,36.46,90.74,39.37,55.75
77.36,3.04,85.56,42.82,52.68,56.76
99.41,5.33,30.02,86.92,68.08,69.66
58.71,5.49,87.35,52.41,39.02,62.22
60.4,2.94,31.28,57.17,85.43,58.28
44.74,3.45,79.26,69.59,31.79,56.44
66.57,2.53,53.51,66.98,36.68,50.98
55.66,7.47,77.98,71.23,37.55,67.48
60.6,7.93,56.11,72.69,64.33,73.33
90.07,5.16,34.61,59.89,70.31,66.21
96.13,7.43,79.89,50.51,56.24,75.11
51.14,7.62,34.63,86.11,48.76,63.79
62.35,2.24,89.94,64.0,82.61,72.5
95.72,9.7,33.31,70.35,34.44,68.42
43.71,8.39,61.16,78.68,48.22,69.2
45.54,2.84,77.0,94.58,32.54,58.87
49.77,2.68,55.56,82.45,30.9,51.67
75.71,2.13,44.12,42.73,52.97,48.16
49.03,2.25,79.34,90.31,42.66,61.22
98.08,7.73,80.98,99.36,47.44,85.41
66.8,5.23,89.98,68.35,83.36,80.12
70.09,8.05,54.45,98.18,40.59,72.48
54.8,7.72,62.91,72.84,80.72,78.07
68.26,6.44,53.6,67.58,73.88,72.34
79.71,7.18,46.71,59.88,51.22,64.13
85.07,1.17,78.82,79.45,65.53,66.92
85.23,3.81,52.08,53.79,58.89,62.93
74.67,6.74,57.83,46.3,38.35,62.13
94.26,1.08,56.24,41.63,88.97,62.34
89.04,1.3,76.32,57.54,67.03,65.62
85.42,8.67,89.66,63.75,87.22,95.15
43.34,7.16,73.34,73.12,83.55,78.13
40.41,3.39,60.65,57.56,35.19,50.12
52.75,7.19,80.65,99.04,43.47,70.34
79.81,8.13,71.66,57.5,39.44,67.44
64.67,3.76,33.94,66.46,84.0,64.56
64.14,1.32,36.22,46.2,86.06,53.21
93.08,9.4,32.46,55.64,64.32,78.46
93.73,4.11,59.69,42.9,36.77,57.08
94.55,1.96,83.68,73.57,38.82,64.11
58.83,5.43,50.35,85.06,82.88,74.29
81.46,7.92,54.97,51.74,90.4,78.47
56.3,2.99,89.12,62.07,42.97,58.01
51.44,3.43,84.4,41.0,30.72,51.1
51.08,3.18,73.23,90.37,51.51,62.51
60.53,9.93,47.34,86.8,31.98,71.67
65.8,2.78,37.61,43.8,83.82,59.67
89.86,6.18,31.04,61.89,61.95,66.11
47.19,9.33,36.96,97.32,71.72,75.12
84.1,2.32,49.02,63.52,56.75,61.38
71.89,9.74,65.87,71.57,52.46,77.93
57.28,9.53,34.16,61.31,44.44,70.26
69.57,8.96,38.85,75.77,80.08,81.09
58.0,2.93,41.77,98.69,75.21,66.26
75.76,6.71,71.08,99.85,53.45,79.26
66.03,7.85,70.03,86.48,50.87,72.05
49.86,9.87,65.8,64.26,30.08,69.24
46.99,2.62,46.28,69.67,34.13,52.16
72.8,7.89,54.12,61.4,70.51,70.72
94.14,4.05,36.28,99.13,63.45,69.79
60.64,2.58,44.72,82.47,58.26,58.25
83.98,4.79,88.35,66.94,83.79,82.52
79.52,8.14,93.68,40.73,62.75,82.2
95.89,5.18,72.1,71.23,54.99,73.26
89.26,5.84,89.59,99.04,40.48,82.14
74.0,9.96,71.78,71.38,83.34,89.97
79.42,4.59,32.16,50.95,67.46,61.15
93.9,6.54,94.79,41.33,36.01,69.12
63.97,4.29,36.43,61.28,72.18,63.96
59.61,4.54,74.37,95.09,57.63,70.63
40.65,7.26,46.43,99.79,82.74,79.95
89.59,9.44,55.48,96.72,89.73,91.94
88.06,5.88,71.99,83.77,69.03,79.2
46.27,7.92,58.37,73.49,77.55,75.1
74.61,1.8,46.29,75.44,33.68,50.32
67.84,2.9,51.74,72.34,66.42,61.54
47.12,5.52,52.2,82.42,79.1,73.79
98.83,1.18,92.36,65.13,62.29,66.2
52.88,3.28,81.91,80.15,68.58,65.66
44.03,5.66,59.81,47.3,88.43,65.99
75.69,1.13,42.99,55.94,42.88,48.82
84.33,3.38,82.72,90.16,36.39,64.65
41.95,5.63,40.22,94.22,74.89,70.52
79.52,6.16,43.68,72.34,83.49,74.99
71.94,9.33,53.79,41.9,85.28,80.49
46.2,6.81,87.22,95.62,71.71,81.57
50.35,4.73,38.57,82.12,84.16,74.29
74.08,9.37,37.95,64.84,75.54,81.55
57.78,8.06,62.11,75.9,35.68,66.49
96.3,2.8,47.97,65.79,79.53,67.15
89.12,2.18,66.97,67.92,41.66,64.56
99.01,7.08,59.36,93.21,45.38,74.52
55.58,6.04,58.27,49.67,55.65,61.61
98.18,8.11,37.28,46.22,50.45,66.88
65.87,7.65,39.17,40.16,50.91,60.14
60.85,6.63,83.37,58.84,41.0,62.97
43.02,9.88,87.58,48.84,49.1,74.16
43.17,5.8,45.25,53.2,31.28,48.11
81.52,2.02,37.37,40.67,60.74,53.98
67.48,8.45,33.47,53.63,79.96,69.74
53.59,3.27,69.54,59.96,86.05,68.05
76.84,8.0,76.5,41.89,83.33,75.77
55.17,9.61,54.23,76.47,57.07,71.25
74.66,7.27,74.18,74.13,77.48,80.6
61.55,6.36,76.34,45.82,48.71,62.78
89.41,5.14,90.8,75.7,33.61,72.58
89.24,4.28,34.22,99.92,73.94,73.01
68.64,4.18,42.5,96.67,72.17,72.82
61.05,6.73,34.45,40.16,82.11,64.78
61.75,7.76,86.42,87.72,70.05,85.72
88.34,7.11,81.52,61.22,40.2,70.18
59.69,2.79,67.35,43.82,85.46,62.21
52.54,5.45,35.44,57.76,70.77,57.74
45.08,8.12,47.77,59.3,82.49,73.89
68.0,5.28,49.35,71.39,80.32,72.17
68.93,5.83,66.45,79.67,49.36,70.5
90.45,7.94,46.77,84.94,34.85,70.64
53.27,6.95,34.74,54.75,41.47,59.76
62.86,4.68,77.5,59.31,36.04,59.66
88.5,9.06,49.44,58.5,45.82,73.24
89.42,2.46,59.4,61.76,59.87,61.11
63.08,9.96,38.3,99.98,88.94,86.88
67.55,2.07,82.17,86.68,86.68,76.52
58.2,1.13,66.76,98.5,76.71,67.44
95.95,9.01,88.6,81.59,31.57,82.09
47.12,3.2,62.21,64.38,52.19,56.75
96.02,7.57,91.19,63.38,74.35,84.96
81.03,8.3,87.97,69.31,38.39,78.03
71.89,8.73,67.47,65.01,82.07,81.98
41.96,9.92,90.7,89.7,89.45,95.26
68.54,3.65,51.0,67.9,53.02,61.66
64.46,7.39,53.77,57.74,75.88,72.44
49.67,2.04,32.96,86.49,39.63,50.64
79.38,4.66,68.3,91.27,74.9,78.74
98.27,8.63,76.93,65.23,31.39,75.87
73.73,4.31,80.28,80.07,39.8,64.17
82.89,6.32,39.74,43.53,76.14,68.16
44.11,5.53,58.87,71.77,76.27,66.63
65.06,6.81,41.5,42.7,71.68,68.55
46.98,9.76,73.04,41.75,61.03,68.69
76.77,1.5,40.27,76.78,73.87,60.13
96.31,6.17,88.77,58.2,80.3,81.49
79.71,8.77,44.99,84.55,92.82,88.98
44.61,5.33,48.94,93.76,87.76,78.73
61.28,1.71,85.31,48.36,81.64,66.0
73.04,6.04,59.8,83.47,75.16,83.18
64.19,3.99,31.56,70.87,67.32,57.53
90.02,2.39,62.15,46.73,37.84,50.0
88.88,8.64,35.5,79.1,40.76,68.29
76.71,5.69,94.05,76.57,83.32,85.09
62.41,9.4,68.23,70.94,82.22,83.31
55.32,8.25,46.67,95.59,69.94,76.85
46.35,7.24,66.64,71.26,58.52,71.43
61.29,1.05,35.0,99.43,31.69,45.73
64.79,4.85,81.99,70.55,51.27,65.47
80.55,2.78,90.15,46.95,57.34,62.86
79.49,9.2,86.84,68.23,61.58,83.8
44.21,2.57,52.21,50.94,90.41,62.83
63.72,3.57,51.17,75.83,37.07,53.2
50.91,5.65,32.28,81.59,63.73,62.21
49.41,3.37,72.34,68.11,53.91,61.26
89.64,2.89,64.77,45.86,94.36,72.71
42.51,6.39,59.86,68.12,86.02,76.61
65.15,1.8,89.0,44.89,58.52,59.54
50.09,1.52,40.91,80.93,94.98,64.44
92.76,4.35,30.63,87.42,63.41,68.57
73.42,7.49,34.77,97.74,40.86,67.96
53.88,5.99,44.52,48.93,66.13,61.04
70.15,4.81,32.16,71.95,44.7,53.23
83.89,6.09,62.68,74.05,71.36,78.35
97.49,4.29,50.42,95.35,90.93,82.2
53.23,9.43,41.73,77.64,81.1,81.32
93.17,1.49,78.76,48.73,47.76,51.89
96.06,7.06,43.29,66.18,49.3,68.65
94.99,9.02,74.69,79.29,34.5,76.23
78.12,8.23,52.7,82.02,48.58,76.81
77.79,2.66,63.27,91.78,36.02,61.36
64.19,3.66,90.7,50.83,62.46,66.29
85.14,7.45,32.43,97.09,76.04,79.25
71.88,1.76,62.52,43.55,78.83,60.84
80.65,8.31,85.54,99.03,33.87,78.09
65.71,7.47,68.22,91.47,52.1,75.9
83.89,7.57,48.0,79.62,48.73,70.49
89.47,1.9,55.85,84.1,36.78,61.73
48.79,7.46,74.22,44.36,53.56,68.69
89.98,7.12,87.9,42.49,49.46,74.34
72.42,8.48,32.67,46.11,71.24,66.21
90.68,1.37,34.65,45.24,87.41,60.96
65.88,1.21,51.13,72.84,59.56,55.94
62.74,4.36,45.13,52.93,78.53,65.93
94.9,2.34,47.22,91.61,39.49,60.34
55.07,6.03,44.38,66.74,88.17,72.0
90.65,9.26,42.73,81.73,39.92,74.08
69.04,4.52,38.49,79.17,42.49,54.32
70.85,8.6,90.71,59.19,36.92,71.65
58.51,1.0,39.37,54.59,50.13,45.85
74.38,2.52,43.29,60.55,65.91,60.28
59.51,1.27,46.01,87.8,94.22,66.03
42.36,3.95,90.65,75.18,81.57,73.78
56.32,9.17,79.12,55.21,54.73,71.46
40.38,1.87,81.33,89.07,67.43,67.96
98.7,6.46,36.81,43.29,70.52,70.36
97.94,5.06,84.36,81.95,83.48,86.95
63.71,9.45,56.53,66.35,77.87,81.93
83.7,2.1,47.08,83.88,67.0,67.2
60.75,2.91,67.42,95.65,73.5,69.44
80.27,1.27,83.44,85.0,78.48,70.62
88.33,4.91,80.61,66.52,38.65,68.67
96.81,3.5,87.85,49.06,43.03,65.55
64.01,8.83,90.33,88.38,74.76,87.46
87.0,6.44,45.48,67.64,85.28,76.3
55.96,6.53,57.55,44.52,56.6,65.49
99.42,5.79,30.95,83.14,93.69,81.14
41.55,1.83,87.16,57.51,44.04,54.53
76.21,5.01,40.05,42.93,57.09,55.36
79.57,10.0,86.0,94.17,54.6,90.66
81.28,8.52,51.41,68.99,90.47,81.87
47.22,9.04,53.93,56.86,48.55,62.45
96.31,8.41,32.54,82.98,60.6,78.21
50.87,1.93,51.25,93.15,42.17,56.86
77.37,3.05,87.74,40.02,63.88,63.44
53.36,1.03,31.66,81.27,85.73,57.79
58.43,3.73,56.41,86.02,49.76,64.93
72.79,1.98,32.04,52.6,82.7,57.22
65.03,5.26,54.11,69.38,89.24,74.24
49.61,7.09,41.22,45.36,34.74,56.29
50.26,8.87,46.39,84.8,79.17,79.0
65.09,7.74,87.04,90.85,46.6,77.36
85.44,9.45,58.34,46.49,41.4,71.46
93.88,1.49,47.8,88.99,69.07,64.46
45.05,1.11,68.31,86.29,75.86,62.92
63.59,6.95,39.24,60.81,55.66,60.98
46.01,3.6,46.86,81.42,32.55,51.69
41.0,3.28,65.51,40.0,89.07,62.31
79.7,3.98,45.44,95.91,77.5,75.36
76.15,3.43,74.14,73.02,47.66,65.44
49.78,5.6,61.95,77.22,62.3,69.09
54.03,4.96,80.18,79.88,31.81,62.85
41.42,5.61,91.64,73.68,52.05,68.77
90.1,7.05,37.53,91.41,63.96,77.34
98.48,4.48,51.75,76.58,63.62,68.5
48.13,3.26,50.77,94.47,43.53,52.78
53.89,2.5,39.83,74.94,80.49,63.76
92.1,4.15,82.67,50.27,49.43,66.96
95.59,7.68,79.39,94.81,67.73,88.44
65.18,7.81,61.49,80.9,47.65,74.22
43.04,7.0,64.96,81.95,57.64,69.17
42.36,3.11,33.87,99.13,43.49,52.37
74.44,6.29,66.11,44.51,71.15,68.67
63.57,6.14,81.44,65.72,57.66,72.75
41.72,5.36,67.3,54.35,31.05,50.14
75.0,5.95,47.24,77.83,31.83,59.15
40.68,5.43,73.39,88.41,60.62,70.8
87.24,6.09,53.5,97.98,41.91,68.77
58.39,7.44,65.42,67.28,68.03,72.99
42.42,1.99,61.69,87.17,56.53,53.65
75.3,7.75,54.78,95.02,72.54,83.6
63.86,2.22,76.73,81.0,91.91,72.87
98.43,1.6,87.45,54.56,64.37,64.28
72.65,9.78,30.34,76.47,81.18,78.47
56.51,9.61,90.69,98.2,78.95,93.13
82.57,1.54,63.25,99.25,89.92,72.55
56.29,4.99,75.55,78.54,43.91,68.79
94.25,2.68,85.62,93.22,83.78,76.97
62.48,5.37,60.36,52.02,88.86,71.03
72.99,8.47,84.27,54.76,55.53,76.8
43.03,9.56,41.55,97.17,50.4,71.67
65.57,6.71,40.35,48.11,91.88,72.29
89.94,4.19,72.74,51.47,70.8,68.45
88.34,6.43,86.56,65.23,54.74,79.17
53.46,3.81,88.01,75.38,81.47,72.43
53.56,9.19,71.84,76.23,49.79,70.86
89.04,8.83,64.16,57.52,41.47,69.61
95.82,6.02,51.54,95.24,65.36,79.16
45.72,3.92,93.7,94.91,66.8,74.18
67.0,3.64,50.78,63.52,83.67,68.62
60.25,1.3,78.37,66.06,59.71,60.09
92.24,8.34,64.58,82.15,82.95,87.64
45.01,5.05,69.55,79.78,50.24,63.34
52.67,3.93,55.58,62.94,67.4,60.88
85.15,5.24,92.71,64.85,43.55,74.22
43.08,8.37,67.16,60.88,55.05,70.89
69.55,2.12,90.96,54.12,85.74,74.25
66.53,8.72,30.49,67.49,44.04,66.27
60.06,9.08,67.22,81.19,82.67,86.06
63.67,9.52,76.62,84.52,48.39,78.06
71.8,4.58,78.43,86.73,32.24,65.33
49.68,2.95,88.82,62.48,37.15,56.11
74.32,4.36,30.29,85.88,78.48,68.64
88.33,4.0,30.02,40.39,47.03,51.02
85.61,2.59,60.7,68.62,72.52,62.83
49.23,6.47,31.9,87.63,75.45,72.62
48.95,5.29,93.34,77.8,52.43,70.42
56.09,8.79,44.43,68.44,60.87,68.39
61.66,1.29,60.72,78.68,56.24,58.19
64.51,6.79,33.97,94.42,91.58,78.09
80.78,7.87,63.93,73.98,50.8,75.74
43.4,7.84,54.7,87.99,41.92,68.99
42.08,8.97,32.9,98.84,53.76,73.25
63.51,7.56,51.78,82.33,73.52,76.98
81.83,9.35,55.44,74.4,75.33,83.39
51.61,3.99,94.34,42.25,90.06,70.8
78.49,5.53,43.51,62.47,87.31,71.54
55.59,1.13,65.41,73.93,48.74,53.62
93.17,1.06,94.18,87.83,59.59,70.49
93.74,3.16,81.48,66.29,78.57,73.44
57.84,1.91,94.57,97.6,89.57,76.47
53.8,3.34,92.94,56.31,51.92,61.63
64.68,2.59,61.82,84.67,58.89,62.27
54.43,1.26,75.26,65.14,88.47,63.65
80.34,9.18,37.18,69.16,53.3,73.92
89.56,1.07,58.67,88.15,61.23,67.39
80.39,7.62,82.59,57.77,88.79,87.74
89.46,2.37,62.85,45.81,82.15,64.28
63.82,9.21,75.68,71.22,45.82,75.62
49.38,9.04,78.47,71.73,51.11,78.46
84.28,6.89,46.48,87.83,52.94,70.26
61.63,7.05,86.92,98.1,89.33,92.24
80.28,1.05,59.89,43.32,94.93,60.89
56.24,9.86,43.66,75.5,80.31,84.38
44.87,8.9,86.25,80.88,61.48,79.99
99.55,9.06,57.16,99.15,30.66,82.5
49.37,6.93,78.77,96.56,75.34,85.85
99.31,4.1,65.62,82.75,55.31,71.2
98.64,9.04,54.82,71.31,71.14,82.53
87.63,3.62,82.64,49.69,69.44,69.88
79.57,6.06,67.99,63.05,61.25,71.31
74.67,1.9,55.39,75.11,91.39,68.66
91.97,9.3,37.12,83.51,31.5,67.31
57.37,2.27,88.2,78.12,76.29,69.4
68.06,3.02,32.31,82.85,56.64,55.56
77.16,6.02,86.11,65.75,76.4,81.02
64.67,7.88,53.4,83.66,73.89,80.96
65.65,6.57,71.56,48.62,30.67,60.99
59.82,3.09,89.94,49.76,48.55,59.89
73.85,1.01,39.86,49.77,42.29,42.51
91.03,7.81,66.85,93.45,40.85,77.91
52.09,9.87,79.69,44.56,77.35,82.13
96.07,8.29,79.24,88.09,45.57,81.1
81.35,5.14,64.17,54.01,60.86,67.18
89.4,9.13,70.61,68.11,46.05,77.5
73.37,4.69,79.24,94.96,67.72,81.21
86.77,5.72,84.67,75.16,76.84,84.04
40.97,5.29,79.52,52.61,51.52,62.47
89.1,5.03,53.01,57.05,69.2,65.28
42.41,7.98,94.79,95.23,83.62,89.75
93.39,5.74,58.24,65.63,36.12,63.66
99.52,3.85,31.59,75.22,76.19,68.44
57.64,3.32,53.57,67.6,51.0,53.35
52.62,1.34,38.31,62.71,37.97,40.66
85.92,6.25,37.89,53.4,65.47,66.28
55.18,3.07,48.3,81.17,44.71,57.49
91.93,2.33,33.47,83.09,83.39,66.76
46.17,6.88,74.75,56.49,32.79,59.41
47.56,7.13,34.81,87.34,36.41,63.87
98.75,7.77,43.21,91.27,63.86,79.7
80.43,5.53,36.04,95.24,68.28,72.37
90.81,9.05,34.11,49.67,77.44,76.0
59.46,9.43,47.4,58.24,46.85,64.99
80.59,8.27,67.17,91.62,84.71,91.08
75.65,6.72,92.7,51.91,91.95,83.35
76.19,3.73,86.91,40.21,62.44,64.85
80.95,9.85,86.94,92.25,79.43,97.32
74.52,3.47,41.44,59.59,64.12,63.18
65.74,2.82,47.22,64.87,34.52,47.05
56.56,4.98,34.97,66.78,51.2,58.37
86.11,1.51,80.6,90.9,35.69,63.44
53.58,9.81,34.54,60.27,94.28,78.53
81.54,6.3,66.19,93.54,44.89,74.59
54.0,6.01,46.11,77.02,71.33,72.44
77.52,6.9,45.82,71.64,48.48,65.38
84.82,5.47,94.4,59.54,72.46,79.41
53.12,1.29,79.19,54.62,43.68,51.87
43.6,6.51,84.4,77.44,81.04,80.56
47.86,7.45,67.18,66.81,37.2,65.3
76.36,4.75,86.62,94.63,88.18,86.37
90.97,7.82,71.96,69.5,84.63,87.9
42.7,3.04,91.5,70.71,74.12,66.86
84.05,2.99,48.29,65.0,34.38,53.38
60.48,2.45,68.7,87.36,43.56,58.52
68.71,4.35,74.86,65.49,85.86,72.55
95.73,8.62,55.54,56.16,37.93,68.61
59.92,8.45,87.18,91.72,40.14,78.47
67.92,4.45,93.69,75.81,65.36,75.69
40.82,6.3,62.1,75.49,47.82,61.2
44.9,7.49,55.39,76.65,44.43,63.32
55.52,3.17,60.68,83.13,67.43,66.69
41.67,2.51,85.43,58.78,54.22,58.65
77.88,9.75,71.96,42.03,39.14,72.37
65.58,6.56,32.91,88.64,64.77,72.71
72.89,9.83,65.24,47.73,55.16,75.73
50.48,4.04,31.12,83.31,77.74,63.05
57.76,7.33,80.6,44.94,36.68,63.33
79.83,3.0,51.34,62.52,70.34,66.67
97.92,3.35,60.68,43.78,58.37,66.99
43.03,5.61,81.91,71.33,56.39,68.97
93.42,3.88,33.02,79.19,45.1,60.76
74.61,2.51,40.31,50.29,31.98,46.63
73.84,3.37,55.87,62.3,85.1,68.71
70.02,1.32,44.95,95.81,51.22,59.65
44.16,7.34,51.96,66.54,74.27,72.97
45.39,5.43,94.88,88.15,91.59,85.18
76.05,1.85,83.65,95.63,66.72,71.27
60.46,2.55,87.45,98.46,55.81,66.33
95.04,1.92,90.91,93.9,47.44,71.71
64.4,6.51,52.16,59.04,90.71,75.81
48.6,1.85,49.31,97.75,74.33,62.15
82.88,7.79,45.21,88.74,73.24,78.41
57.6,1.18,83.96,90.23,57.7,65.06
71.53,3.24,74.17,40.91,84.93,64.12
81.87,9.02,45.35,97.25,76.39,86.87
94.02,7.47,54.5,86.69,48.41,77.23
87.53,1.66,62.94,86.08,68.97,68.87
80.58,8.39,64.33,44.89,57.96,71.51
80.78,5.44,87.77,53.95,30.43,60.69
96.76,8.62,54.74,97.74,82.5,92.48
57.75,6.41,89.05,70.04,37.98,70.3
40.07,7.14,58.69,63.87,63.15,66.17
56.32,9.94,78.51,90.4,51.85,83.65
53.07,3.09,90.47,45.24,52.24,61.66
79.71,6.62,88.99,65.02,61.03,78.3
78.02,5.14,33.7,62.54,94.81,71.45
75.61,1.36,43.37,60.99,56.54,54.66
40.97,1.13,61.0,58.46,41.85,43.94
83.73,2.07,58.05,52.6,69.88,58.23
59.41,6.84,71.66,50.37,45.36,65.65
79.9,6.1,91.41,78.42,36.86,71.45
73.39,5.98,37.31,95.16,33.26,61.8
60.56,1.29,59.37,70.53,31.49,46.48
48.07,5.22,42.51,57.88,58.03,56.8
45.67,9.32,88.12,49.55,57.74,77.81
89.89,4.58,92.7,89.81,42.06,77.38
95.1,6.62,61.12,98.29,80.96,90.57
78.99,8.02,36.76,60.95,38.4,65.14
46.21,8.06,81.04,57.46,89.5,82.56
64.12,5.67,75.31,76.09,68.19,71.67
83.74,8.72,53.05,86.52,31.8,71.44
86.79,4.52,87.68,67.32,92.59,87.41
47.09,9.0,93.43,77.8,50.02,77.94
40.0,3.16,66.26,82.99,59.25,64.55
82.73,3.52,66.77,97.64,48.48,68.75
61.4,1.48,49.34,49.9,77.35,50.61
55.27,8.16,67.99,99.84,61.57,82.01
40.77,4.75,58.58,63.53,38.6,56.53
72.42,3.06,49.64,83.39,36.77,56.05
91.07,3.09,34.37,74.34,77.15,68.74
97.46,9.11,46.43,69.2,45.41,70.81
73.94,8.51,42.86,81.88,38.96,66.23
70.87,5.98,65.23,63.75,62.46,70.52
45.1,6.54,69.11,47.57,82.18,72.06
72.93,5.27,69.56,69.33,48.12,69.04
62.8,4.52,55.23,71.31,47.97,61.7
76.43,9.24,57.38,52.11,84.2,79.34
63.32,2.13,84.23,96.14,39.61,63.21
54.42,4.77,60.96,53.65,70.09,65.24
45.7,4.1,94.21,64.55,92.08,72.73
58.9,5.48,58.58,49.3,84.68,69.43
45.8,5.12,72.22,72.15,34.02,58.08
50.61,5.67,33.27,58.46,50.79,54.04
99.24,2.26,72.47,69.36,39.25,61.67
66.65,5.62,85.34,53.48,91.7,77.02
71.91,3.18,91.26,43.23,94.09,74.7
92.42,2.66,94.83,86.75,45.27,71.53
99.73,1.58,48.34,78.47,73.53,68.5
74.96,7.86,67.4,60.44,84.71,79.63
88.75,4.85,59.3,42.85,45.19,56.41
59.62,6.64,66.65,91.93,42.2,70.48
58.34,7.55,40.23,50.19,30.73,54.36
64.16,7.11,85.65,95.84,56.78,86.54
80.35,5.23,89.12,68.72,88.46,84.15
80.93,4.49,59.23,60.42,88.69,74.02
58.91,4.38,48.23,84.51,38.3,57.48
47.99,6.76,39.15,92.61,43.28,61.0
77.94,5.45,74.44,62.24,56.52,70.74
47.7,8.64,50.3,64.44,80.74,75.77
74.71,8.87,89.12,65.99,69.77,85.18
81.61,2.54,73.62,95.34,63.4,71.59
82.04,2.23,71.97,81.55,68.48,69.57
85.21,6.67,66.36,54.86,36.25,61.1
92.37,3.71,32.98,51.1,61.05,59.94
70.0,1.17,90.57,53.82,94.48,68.95
83.81,9.0,70.82,55.81,35.75,70.85
77.15,3.04,94.61,53.81,63.75,70.55
51.2,9.36,64.93,79.51,49.22,78.29
41.54,7.46,76.16,46.96,65.09,65.63
57.07,7.86,33.65,63.24,67.3,67.84
66.58,2.81,71.06,77.5,67.54,67.53
77.03,3.11,79.7,57.45,85.39,69.36
91.0,5.69,80.6,43.92,55.33,70.98
51.77,2.55,80.06,44.91,63.56,58.44
47.53,3.75,44.71,47.56,30.71,44.56
97.81,3.89,93.4,90.15,81.32,83.67
46.48,2.44,94.69,79.47,46.87,62.79
68.71,2.85,34.91,43.87,83.08,59.79
75.13,8.1,90.87,63.46,47.27,76.82
72.48,2.5,48.81,56.72,30.7,46.41
45.16,1.26,74.8,74.68,40.06,50.97
43.42,6.66,51.98,71.37,94.07,76.49
46.33,9.78,92.9,68.87,50.79,79.09
75.14,3.98,36.6,58.87,37.07,53.25
72.66,2.07,62.35,48.27,37.72,48.55
54.02,6.13,57.82,84.54,50.17,64.51
78.27,9.16,51.19,92.79,32.45,73.89
89.2,8.06,71.96,96.65,63.25,85.27
42.49,6.6,38.52,43.52,43.89,54.02
69.89,3.84,76.58,84.39,63.76,71.42
81.36,5.88,93.74,83.59,39.15,75.42
55.14,1.82,82.3,96.83,57.94,64.0
58.47,7.11,85.9,55.17,68.86,75.7
76.82,7.53,53.38,84.53,34.03,66.74
93.88,9.69,51.12,43.28,55.92,71.52
88.6,3.34,63.61,77.87,49.66,63.11
74.99,1.17,32.97,61.05,45.62,45.57
83.81,5.91,91.45,86.13,69.29,86.14
61.89,7.36,39.35,91.8,68.26,73.25
78.46,8.11,88.7,61.89,71.0,80.92
67.97,2.74,35.43,71.54,40.33,50.8
51.4,3.36,83.47,47.04,48.57,56.84
82.1,5.61,39.88,65.01,43.63,59.42
73.39,3.98,32.48,61.65,65.13,59.0
61.52,8.74,76.77,50.99,59.97,76.57
94.68,5.26,48.22,93.67,51.47,72.51
41.26,8.2,76.44,48.89,81.09,77.25
58.95,6.23,66.08,78.14,36.11,61.73
43.41,7.96,37.07,93.41,93.37,86.29
85.99,3.99,90.59,94.72,37.58,73.31
82.13,8.48,59.4,87.59,80.25,88.03
59.88,3.47,77.74,50.57,53.93,57.17
